,Year,Week,SMN,SMT,VCI,TCI,VHI
76,1983,8.0,0.049,268.82,25.94,41.03,33.48
77,1983,9.0,0.057999999999999996,271.85,28.19,40.23,34.21
78,1983,10.0,0.07,275.79,28.66,36.82,32.74
79,1983,11.0,0.084,280.23,29.95,28.77,29.36
80,1983,12.0,0.10300000000000001,284.61,33.07,22.37,27.72
81,1983,13.0,0.129,289.07,38.58,15.17,26.88
82,1983,14.0,0.154,292.1,42.7,11.23,26.97
83,1983,15.0,0.17600000000000002,294.24,44.35,10.73,27.54
84,1983,16.0,0.196,295.89,42.69,14.08,28.38
85,1983,17.0,0.217,297.27,40.65,21.34,31.0
86,1983,18.0,0.24100000000000002,298.7,40.28,26.56,33.42
87,1983,19.0,0.262,299.41,37.7,35.77,36.74
88,1983,20.0,0.276,300.04,32.79,41.84,37.32
89,1983,21.0,0.28600000000000003,300.7,29.23,44.52,36.88
90,1983,22.0,0.29,301.07,27.02,47.09,37.05
91,1983,23.0,0.289,301.1,26.76,49.52,38.14
92,1983,24.0,0.27899999999999997,300.69,23.19,55.05,39.12
93,1983,25.0,0.26899999999999996,300.68,21.15,58.69,39.92
94,1983,26.0,0.263,300.72,21.43,61.26,41.35
95,1983,27.0,0.254,300.5,20.56,64.85,42.7
96,1983,28.0,0.23800000000000002,299.73,17.58,70.27,43.93
97,1983,29.0,0.223,298.94,15.07,76.18,45.63
98,1983,30.0,0.207,297.74,13.29,83.47,48.38
99,1983,31.0,0.204,297.07,16.48,85.96,51.22
100,1983,32.0,0.21,297.26,23.45,82.86,53.16
101,1983,33.0,0.221,297.78,32.94,77.82,55.38
102,1983,34.0,0.23199999999999998,298.23,42.91,72.47,57.69
103,1983,35.0,0.23800000000000002,298.86,50.98,60.38,55.68
104,1983,36.0,0.233,298.64,52.77,47.41,50.09
105,1983,37.0,0.222,298.12,51.99,35.31,43.65
106,1983,38.0,0.212,297.04,51.05,29.18,40.12
107,1983,39.0,0.20199999999999999,295.29,49.95,27.98,38.96
108,1983,40.0,0.191,293.51,48.64,23.55,36.1
109,1983,41.0,0.17600000000000002,290.92,46.04,23.14,34.59
110,1983,42.0,0.161,288.11,43.94,22.75,33.34
111,1983,43.0,0.142,285.06,40.22,26.45,33.34
112,1983,44.0,0.124,281.57,36.16,30.68,33.42
113,1983,45.0,0.111,278.81,34.41,32.63,33.52
114,1983,46.0,0.099,275.54,33.09,38.45,35.77
115,1983,47.0,0.08900000000000001,271.82,31.82,47.18,39.5
116,1983,48.0,0.081,269.03,32.62,50.11,41.37
117,1983,49.0,0.07200000000000001,265.93,31.69,52.02,41.85
118,1983,50.0,0.063,263.15,29.47,53.78,41.63
119,1983,51.0,0.055,260.18,27.73,58.22,42.98
120,1983,52.0,0.049,257.65,24.98,61.75,43.37
121,1984,1.0,0.046,256.43,26.74,65.24,45.99
122,1984,2.0,0.043,254.71,27.12,68.99,48.05
123,1984,3.0,0.04,252.77,26.39,70.66,48.53
124,1984,4.0,0.038,251.35,25.41,72.1,48.75
125,1984,5.0,0.035,250.62,23.19,74.69,48.94
126,1984,6.0,0.033,250.28,21.43,79.96,50.69
127,1984,7.0,0.033,250.55,19.5,85.27,52.38
128,1984,8.0,0.034,250.75,18.68,90.13,54.4
129,1984,9.0,0.034,252.92,17.34,93.59,55.47
130,1984,10.0,0.035,255.4,12.8,96.02,54.41
131,1984,11.0,0.040999999999999995,260.11,10.91,92.5,51.7
132,1984,12.0,0.054000000000000006,267.02,11.74,82.45,47.09
133,1984,13.0,0.068,274.34,12.86,69.49,41.17
134,1984,14.0,0.08900000000000001,281.04,16.93,56.61,36.77
135,1984,15.0,0.113,285.95,20.52,50.88,35.7
136,1984,16.0,0.14,289.33,21.95,54.59,38.27
137,1984,17.0,0.171,292.12,24.17,61.06,42.62
138,1984,18.0,0.20600000000000002,293.89,27.49,67.08,47.29
139,1984,19.0,0.244,295.28,30.3,72.77,51.54
140,1984,20.0,0.27899999999999997,296.68,33.91,71.63,52.77
141,1984,21.0,0.307,297.33,38.79,72.65,55.72
142,1984,22.0,0.324,297.41,43.11,75.39,59.25
143,1984,23.0,0.33399999999999996,296.85,47.75,80.72,64.23
144,1984,24.0,0.344,297.07,54.39,81.76,68.08
145,1984,25.0,0.354,297.96,61.63,79.04,70.33
146,1984,26.0,0.35600000000000004,298.08,65.13,80.64,72.89
147,1984,27.0,0.353,298.3,65.45,80.44,72.94
148,1984,28.0,0.345,298.73,64.21,77.36,70.79
149,1984,29.0,0.332,298.82,61.28,77.11,69.19
150,1984,30.0,0.314,298.76,58.35,76.34,67.35
151,1984,31.0,0.298,298.35,56.93,76.87,66.9
152,1984,32.0,0.287,298.19,58.64,76.01,67.33
153,1984,33.0,0.282,298.01,62.01,75.96,68.99
154,1984,34.0,0.275,297.66,63.69,77.11,70.4
155,1984,35.0,0.262,297.05,62.82,76.17,69.49
156,1984,36.0,0.24600000000000002,296.36,58.86,68.51,63.69
157,1984,37.0,0.228,295.73,54.4,57.4,55.9
158,1984,38.0,0.20800000000000002,294.84,49.05,49.9,49.48
159,1984,39.0,0.188,293.25,43.64,48.04,45.84
160,1984,40.0,0.17,291.4,39.13,44.85,41.99
161,1984,41.0,0.157,289.44,37.73,38.24,37.99
162,1984,42.0,0.14300000000000002,287.06,36.95,32.75,34.85
163,1984,43.0,0.124,284.16,33.37,33.8,33.59
164,1984,44.0,0.10400000000000001,280.74,29.15,36.11,32.63
165,1984,45.0,0.091,277.02,27.3,43.06,35.18
166,1984,46.0,0.077,273.69,24.57,48.64,36.61
167,1984,47.0,0.068,271.25,22.85,50.0,36.43
168,1984,48.0,0.063,269.44,23.48,47.99,35.73
169,1984,49.0,0.057,269.82,23.56,35.31,29.43
170,1985,9.0,0.027999999999999997,265.17,13.25,58.59,35.92
171,1985,10.0,0.024,264.96,8.22,67.3,37.76
172,1985,11.0,0.025,267.05,4.7,69.62,37.16
173,1985,12.0,0.03,269.75,2.71,71.68,37.19
174,1985,13.0,0.039,273.15,2.31,71.75,37.03
175,1985,14.0,0.053,278.11,3.91,65.52,34.71
176,1985,15.0,0.07400000000000001,282.9,6.59,62.43,34.51
177,1985,16.0,0.102,286.82,9.28,65.4,37.34
178,1985,17.0,0.142,290.07,14.54,72.12,43.33
179,1985,18.0,0.185,292.54,20.23,76.1,48.16
180,1985,19.0,0.223,295.16,22.65,73.1,47.88
181,1985,20.0,0.256,296.92,24.31,69.34,46.83
182,1985,21.0,0.284,296.41,28.23,79.94,54.09
183,1985,22.0,0.309,296.44,35.61,82.63,59.12
184,1985,23.0,0.32799999999999996,297.04,45.3,79.37,62.33
185,1985,24.0,0.34,296.9,53.31,83.04,68.18
186,1985,25.0,0.349,297.07,59.79,85.63,72.71
187,1985,26.0,0.35,297.22,62.28,86.93,74.6
188,1985,27.0,0.34700000000000003,297.51,62.48,86.09,74.29
189,1985,28.0,0.342,298.13,62.94,81.6,72.27
190,1985,29.0,0.33799999999999997,298.89,63.86,76.69,70.28
191,1985,30.0,0.332,299.6,65.64,70.23,67.94
192,1985,31.0,0.321,300.45,67.18,61.35,64.27
193,1985,32.0,0.308,301.13,68.93,53.6,61.27
194,1985,33.0,0.293,301.48,68.42,48.66,58.54
195,1985,34.0,0.27399999999999997,301.2,64.57,47.63,56.1
196,1985,35.0,0.255,300.47,60.23,45.58,52.91
197,1985,36.0,0.23600000000000002,299.03,54.88,43.11,49.0
198,1985,37.0,0.21899999999999997,297.3,50.0,42.36,46.18
199,1985,38.0,0.205,295.6,47.68,42.83,45.26
200,1985,39.0,0.19,293.65,44.41,44.34,44.38
201,1985,40.0,0.17300000000000001,291.27,40.3,46.58,43.44
202,1985,41.0,0.157,288.38,37.62,49.77,43.69
203,1985,42.0,0.139,285.6,34.95,47.14,41.04
204,1985,43.0,0.125,283.23,33.17,41.34,37.25
205,1985,44.0,0.113,280.32,31.84,39.08,35.46
206,1985,45.0,0.09699999999999999,277.37,28.82,41.03,34.93
207,1985,46.0,0.078,274.81,23.66,42.27,32.97
208,1985,47.0,0.057999999999999996,271.85,16.48,46.68,31.58
209,1985,48.0,0.044000000000000004,268.51,11.98,52.63,32.31
210,1985,49.0,0.036000000000000004,265.79,9.29,53.16,31.23
211,1985,50.0,0.03,263.37,6.77,53.44,30.1
212,1985,51.0,0.027999999999999997,262.07,7.71,51.75,29.73
213,1985,52.0,0.026000000000000002,260.86,7.65,51.46,29.55
214,1986,1.0,0.027000000000000003,260.72,12.41,51.57,31.99
215,1986,2.0,0.027000000000000003,261.64,16.67,47.14,31.9
216,1986,3.0,0.027999999999999997,263.06,18.3,40.96,29.63
217,1986,4.0,0.027999999999999997,264.04,18.9,38.34,28.62
218,1986,5.0,0.026000000000000002,263.62,18.29,40.68,29.48
219,1986,6.0,0.025,264.01,16.9,43.37,30.14
220,1986,7.0,0.026000000000000002,265.98,15.96,43.41,29.69
221,1986,8.0,0.028999999999999998,267.52,16.04,44.76,30.4
222,1986,9.0,0.033,269.58,16.87,46.61,31.74
223,1986,10.0,0.040999999999999995,272.85,15.66,45.18,30.42
224,1986,11.0,0.057,277.28,18.09,38.07,28.08
225,1986,12.0,0.078,282.36,22.23,30.05,26.14
226,1986,13.0,0.10400000000000001,287.45,27.91,21.05,24.48
227,1986,14.0,0.138,290.91,36.08,16.01,26.05
228,1986,15.0,0.171,293.71,41.82,13.2,27.51
229,1986,16.0,0.201,295.84,43.76,14.32,29.04
230,1986,17.0,0.233,297.48,46.03,19.61,32.82
231,1986,18.0,0.261,298.35,47.09,29.6,38.35
232,1986,19.0,0.281,299.45,44.57,35.8,40.18
233,1986,20.0,0.29600000000000004,300.9,40.89,34.89,37.89
234,1986,21.0,0.304,301.78,37.98,36.23,37.1
235,1986,22.0,0.308,302.21,35.62,38.93,37.28
236,1986,23.0,0.302,302.3,32.68,41.26,36.97
237,1986,24.0,0.293,302.17,29.57,44.89,37.23
238,1986,25.0,0.281,302.26,26.56,47.57,37.06
239,1986,26.0,0.267,302.32,23.0,50.12,36.56
240,1986,27.0,0.255,302.08,20.84,54.07,37.46
241,1986,28.0,0.242,301.92,19.41,55.39,37.4
242,1986,29.0,0.23399999999999999,302.17,20.01,53.35,36.68
243,1986,30.0,0.233,302.8,24.31,46.96,35.64
244,1986,31.0,0.231,303.56,28.06,38.36,33.21
245,1986,32.0,0.223,303.58,29.54,34.91,32.22
246,1986,33.0,0.21600000000000003,303.85,30.6,30.03,30.31
247,1986,34.0,0.207,303.84,30.2,25.9,28.05
248,1986,35.0,0.191,303.02,26.44,23.18,24.81
249,1986,36.0,0.171,301.31,20.18,22.01,21.1
250,1986,37.0,0.153,299.18,15.43,24.57,20.0
251,1986,38.0,0.138,296.67,13.24,32.47,22.85
252,1986,39.0,0.12300000000000001,294.13,10.81,39.75,25.28
253,1986,40.0,0.10400000000000001,290.78,7.17,52.09,29.63
254,1986,41.0,0.083,287.36,3.94,60.21,32.07
255,1986,42.0,0.062,284.3,1.6,58.36,29.98
256,1986,43.0,0.046,280.23,0.55,63.97,32.26
257,1986,44.0,0.036000000000000004,275.93,0.26,67.57,33.92
258,1986,45.0,0.03,272.67,0.15,68.74,34.45
259,1986,46.0,0.025,270.26,0.2,67.78,33.99
260,1986,47.0,0.023,268.15,0.45,66.6,33.52
261,1986,48.0,0.022000000000000002,265.51,0.78,67.29,34.04
262,1986,49.0,0.022000000000000002,262.08,1.14,68.64,34.89
263,1986,50.0,0.024,259.33,2.4,68.65,35.53
264,1986,51.0,0.025,256.79,5.09,69.93,37.51
265,1986,52.0,0.025,254.83,7.14,70.51,38.82
266,1987,1.0,0.026000000000000002,252.57,11.71,77.22,44.47
267,1987,2.0,0.025,251.78,15.04,77.84,46.44
268,1987,3.0,0.024,252.12,15.82,72.17,44.0
269,1987,4.0,0.022000000000000002,252.8,15.31,67.91,41.61
270,1987,5.0,0.021,253.02,15.21,68.15,41.68
271,1987,6.0,0.021,254.52,14.72,68.47,41.6
272,1987,7.0,0.021,256.65,12.95,68.56,40.76
273,1987,8.0,0.021,258.0,12.35,70.46,41.4
274,1987,9.0,0.023,259.72,12.02,74.71,43.37
275,1987,10.0,0.026000000000000002,260.45,9.06,82.1,45.58
276,1987,11.0,0.028999999999999998,261.74,5.79,88.05,46.92
277,1987,12.0,0.032,263.51,2.49,94.0,48.24
278,1987,13.0,0.037000000000000005,266.67,0.55,96.48,48.52
279,1987,14.0,0.045,270.37,0.21,97.52,48.87
280,1987,15.0,0.057999999999999996,275.68,0.55,96.02,48.28
281,1987,16.0,0.078,281.98,0.75,94.62,47.68
282,1987,17.0,0.10300000000000001,287.89,0.66,89.94,45.3
283,1987,18.0,0.13,291.52,0.6,85.32,42.96
284,1987,19.0,0.166,294.42,1.04,79.53,40.28
285,1987,20.0,0.201,296.86,2.21,69.41,35.81
286,1987,21.0,0.231,298.2,4.7,64.74,34.72
287,1987,22.0,0.258,299.44,11.16,59.45,35.31
288,1987,23.0,0.282,300.22,22.14,56.06,39.1
289,1987,24.0,0.302,300.9,33.99,53.9,43.95
290,1987,25.0,0.317,301.66,43.95,51.77,47.86
291,1987,26.0,0.32299999999999995,302.4,49.2,49.32,49.26
292,1987,27.0,0.316,302.79,48.54,48.89,48.71
293,1987,28.0,0.307,302.94,47.17,48.12,47.64
294,1987,29.0,0.293,302.83,44.6,48.48,46.54
295,1987,30.0,0.27899999999999997,302.31,42.93,50.58,46.76
296,1987,31.0,0.265,301.32,42.45,55.12,48.79
297,1987,32.0,0.261,300.6,46.43,57.85,52.14
298,1987,33.0,0.259,299.98,51.24,60.79,56.01
299,1987,34.0,0.256,299.16,54.89,64.96,59.93
300,1987,35.0,0.251,298.15,57.7,66.77,62.23
301,1987,36.0,0.248,296.87,60.42,63.9,62.16
302,1987,37.0,0.24100000000000002,295.17,61.58,63.37,62.47
303,1987,38.0,0.22899999999999998,293.35,59.92,65.65,62.79
304,1987,39.0,0.214,291.32,56.65,68.85,62.75
305,1987,40.0,0.19699999999999998,289.37,51.99,66.98,59.48
306,1987,41.0,0.179,287.03,47.87,63.89,55.88
307,1987,42.0,0.156,283.58,42.44,66.09,54.27
308,1987,43.0,0.128,279.48,34.86,70.06,52.46
309,1987,44.0,0.10099999999999999,274.67,27.29,74.68,50.98
310,1987,45.0,0.083,271.03,23.18,76.68,49.93
311,1987,46.0,0.07,268.14,20.81,77.84,49.32
312,1987,47.0,0.064,266.87,20.39,72.58,46.48
313,1987,48.0,0.061,266.59,22.13,61.76,41.94
314,1987,49.0,0.064,266.27,27.19,50.66,38.92
315,1987,50.0,0.063,266.06,29.76,42.42,36.09
316,1987,51.0,0.057999999999999996,265.69,30.62,38.36,34.49
317,1987,52.0,0.055,265.14,30.16,37.17,33.66
318,1988,1.0,0.054000000000000006,264.95,32.26,37.52,34.89
319,1988,2.0,0.05,264.75,32.11,36.69,34.4
320,1988,3.0,0.049,265.21,32.16,33.85,33.0
321,1988,4.0,0.049,266.17,31.73,31.79,31.76
322,1988,5.0,0.049,267.11,31.42,30.67,31.04
323,1988,6.0,0.049,268.52,30.4,30.52,30.46
324,1988,7.0,0.048,269.4,27.41,33.52,30.47
325,1988,8.0,0.053,271.08,27.9,34.69,31.3
326,1988,9.0,0.057,272.67,28.1,37.8,32.95
327,1988,10.0,0.062,274.37,25.06,41.05,33.05
328,1988,11.0,0.075,276.94,26.01,39.55,32.78
329,1988,12.0,0.08800000000000001,279.93,26.72,38.63,32.67
330,1988,13.0,0.106,282.99,29.16,37.82,33.49
331,1988,14.0,0.136,285.73,35.45,37.49,36.47
332,1988,15.0,0.171,287.62,42.11,42.97,42.54
333,1988,16.0,0.209,289.55,47.13,53.48,50.3
334,1988,17.0,0.24,290.63,48.69,71.2,59.95
335,1988,18.0,0.265,291.56,48.75,82.61,65.68
336,1988,19.0,0.28600000000000003,292.29,46.56,91.7,69.13
337,1988,20.0,0.307,293.29,45.54,93.51,69.52
338,1988,21.0,0.325,294.31,47.01,92.19,69.6
339,1988,22.0,0.337,295.11,49.16,90.09,69.63
340,1988,23.0,0.344,295.78,53.27,87.14,70.21
341,1988,24.0,0.353,296.75,59.28,83.69,71.48
342,1988,25.0,0.348,297.44,59.11,82.64,70.87
343,1988,26.0,0.33899999999999997,298.28,57.31,79.08,68.2
344,1988,27.0,0.336,299.24,57.76,73.83,65.8
345,1988,28.0,0.33299999999999996,300.03,58.89,68.26,63.58
346,1988,29.0,0.327,300.54,59.08,64.68,61.88
347,1988,30.0,0.316,300.78,58.68,61.41,60.04
348,1988,31.0,0.301,300.85,58.28,58.22,58.25
349,1988,32.0,0.281,300.79,56.01,56.05,56.03
350,1988,33.0,0.259,300.32,51.15,57.74,54.45
351,1988,34.0,0.233,298.8,43.26,67.65,55.45
352,1988,35.0,0.212,296.89,36.96,77.66,57.31
353,1988,36.0,0.198,294.89,34.25,81.32,57.79
354,1988,37.0,0.19,293.22,34.59,80.33,57.46
355,1988,38.0,0.18899999999999997,291.68,38.89,80.67,59.78
356,1988,39.0,0.195,290.22,46.76,79.47,63.11
357,1988,40.0,0.204,288.83,55.7,72.6,64.15
358,1988,41.0,0.201,286.12,57.99,73.73,65.86
359,1988,42.0,0.198,283.38,60.71,68.79,64.75
360,1988,43.0,0.18899999999999997,280.46,60.64,63.68,62.16
361,1988,44.0,0.172,277.41,57.28,58.66,57.97
362,1988,45.0,0.147,275.35,51.24,53.21,52.22
363,1988,46.0,0.125,274.31,45.6,45.17,45.38
364,1988,47.0,0.10400000000000001,272.84,39.97,41.43,40.7
365,1988,48.0,0.08900000000000001,271.76,37.37,36.69,37.03
366,1988,49.0,0.08,270.71,36.75,31.72,34.23
367,1988,50.0,0.073,270.21,36.3,26.12,31.21
368,1988,51.0,0.07,270.13,39.09,22.55,30.82
369,1988,52.0,0.069,270.37,40.67,20.23,30.45
370,1989,1.0,0.069,271.02,43.22,18.11,30.67
371,1989,2.0,0.073,272.23,47.84,13.18,30.51
372,1989,3.0,0.07400000000000001,273.3,48.49,10.42,29.46
373,1989,4.0,0.076,274.5,48.86,9.56,29.21
374,1989,5.0,0.081,275.38,50.42,8.99,29.71
375,1989,6.0,0.086,276.81,51.52,8.34,29.93
376,1989,7.0,0.09300000000000001,278.86,51.28,7.8,29.54
377,1989,8.0,0.099,280.82,51.04,8.25,29.65
378,1989,9.0,0.109,283.01,52.46,8.39,30.43
379,1989,10.0,0.126,285.25,54.42,8.76,31.59
380,1989,11.0,0.147,287.43,57.66,6.1,31.88
381,1989,12.0,0.171,289.52,61.97,6.16,34.06
382,1989,13.0,0.19899999999999998,291.44,67.18,6.97,37.08
383,1989,14.0,0.228,293.12,71.36,7.71,39.54
384,1989,15.0,0.259,294.54,74.08,10.04,42.06
385,1989,16.0,0.29100000000000004,295.58,75.78,16.73,46.25
386,1989,17.0,0.316,296.42,75.25,28.52,51.88
387,1989,18.0,0.336,297.27,73.95,39.05,56.5
388,1989,19.0,0.34600000000000003,297.68,69.35,51.57,60.46
389,1989,20.0,0.348,298.14,62.43,58.85,60.64
390,1989,21.0,0.342,298.86,54.94,59.89,57.42
391,1989,22.0,0.32899999999999996,299.34,45.84,60.52,53.18
392,1989,23.0,0.311,299.6,37.52,60.68,49.1
393,1989,24.0,0.294,300.13,30.64,59.53,45.09
394,1989,25.0,0.281,300.95,27.0,57.2,42.1
395,1989,26.0,0.273,301.99,26.21,52.44,39.33
396,1989,27.0,0.264,302.86,25.16,48.5,36.83
397,1989,28.0,0.252,303.47,23.66,44.51,34.09
398,1989,29.0,0.239,303.77,22.04,41.74,31.89
399,1989,30.0,0.22,303.95,19.13,38.48,28.81
400,1989,31.0,0.205,304.56,17.2,30.97,24.08
401,1989,32.0,0.19,304.75,14.73,26.07,20.4
402,1989,33.0,0.17600000000000002,304.03,11.73,28.51,20.12
403,1989,34.0,0.166,302.8,10.07,34.21,22.14
404,1989,35.0,0.157,300.86,9.81,41.97,25.89
405,1989,36.0,0.156,298.28,12.84,49.87,31.35
406,1989,37.0,0.16,296.09,19.18,53.85,36.51
407,1989,38.0,0.171,293.71,29.58,61.59,45.58
408,1989,39.0,0.187,291.81,42.56,63.48,53.02
409,1989,40.0,0.209,289.96,57.51,60.46,58.98
410,1989,41.0,0.22399999999999998,288.14,68.14,52.12,60.13
411,1989,42.0,0.233,285.85,75.67,44.53,60.1
412,1989,43.0,0.239,283.97,80.74,35.3,58.02
413,1989,44.0,0.23800000000000002,282.48,84.0,24.57,54.28
414,1989,45.0,0.22699999999999998,280.13,84.52,24.51,54.51
415,1989,46.0,0.21,277.2,82.81,28.92,55.87
416,1989,47.0,0.196,275.06,83.26,29.6,56.43
417,1989,48.0,0.18100000000000002,273.38,84.79,28.75,56.77
418,1989,49.0,0.16699999999999998,272.38,87.66,24.59,56.13
419,1989,50.0,0.147,270.57,85.74,24.88,55.31
420,1989,51.0,0.125,269.54,79.8,24.78,52.29
421,1989,52.0,0.111,270.14,72.2,21.04,46.62
422,1990,1.0,0.10400000000000001,270.75,67.93,18.92,43.43
423,1990,2.0,0.099,271.63,65.63,14.97,40.3
424,1990,3.0,0.1,272.86,65.44,11.62,38.53
425,1990,4.0,0.109,274.92,68.54,8.35,38.45
426,1990,5.0,0.121,277.52,73.8,3.3,38.55
427,1990,6.0,0.13699999999999998,279.58,79.92,0.88,40.4
428,1990,7.0,0.162,281.62,87.61,0.28,43.95
429,1990,8.0,0.182,283.78,91.92,0.21,46.07
430,1990,9.0,0.19699999999999998,285.87,93.11,0.28,46.7
431,1990,10.0,0.217,288.13,94.7,0.24,47.47
432,1990,11.0,0.23199999999999998,288.69,95.03,1.56,48.29
433,1990,12.0,0.248,290.39,94.57,2.58,48.58
434,1990,13.0,0.258,292.19,91.47,3.81,47.64
435,1990,14.0,0.261,292.74,84.54,8.72,46.63
436,1990,15.0,0.267,292.72,77.43,18.02,47.73
437,1990,16.0,0.27899999999999997,292.57,71.72,34.39,53.05
438,1990,17.0,0.3,293.19,69.68,52.65,61.16
439,1990,18.0,0.327,294.42,71.08,62.65,66.87
440,1990,19.0,0.344,295.52,68.49,70.57,69.53
441,1990,20.0,0.353,296.37,64.35,73.99,69.17
442,1990,21.0,0.345,296.7,56.52,77.24,66.88
443,1990,22.0,0.331,297.03,47.1,77.83,62.46
444,1990,23.0,0.315,297.46,40.18,75.99,58.08
445,1990,24.0,0.303,297.76,35.8,76.59,56.2
446,1990,25.0,0.295,298.81,34.54,72.66,53.6
447,1990,26.0,0.28800000000000003,299.87,33.72,67.63,50.67
448,1990,27.0,0.281,300.47,33.3,65.29,49.3
449,1990,28.0,0.275,300.92,33.87,62.26,48.06
450,1990,29.0,0.268,301.25,34.01,60.01,47.01
451,1990,30.0,0.257,301.36,34.13,57.67,45.9
452,1990,31.0,0.247,301.31,34.64,55.21,44.93
453,1990,32.0,0.242,301.2,37.9,53.25,45.58
454,1990,33.0,0.24,300.89,41.93,53.5,47.72
455,1990,34.0,0.24,300.26,46.99,55.74,51.36
456,1990,35.0,0.237,299.32,50.59,56.23,53.41
457,1990,36.0,0.233,298.03,52.79,53.12,52.95
458,1990,37.0,0.228,296.5,55.2,50.77,52.99
459,1990,38.0,0.223,294.93,57.59,50.14,53.86
460,1990,39.0,0.222,293.32,60.87,48.06,54.46
