,Year,Week,SMN,SMT,VCI,TCI,VHI
0,1981,36.0,0.212,296.12,33.7,67.11,50.41
1,1981,37.0,0.21,295.54,39.1,60.25,49.67
2,1981,38.0,0.207,294.59,44.1,56.37,50.24
3,1981,39.0,0.205,293.2,49.41,55.02,52.21
4,1981,40.0,0.20199999999999999,291.44,53.6,52.41,53.01
5,1981,41.0,0.19699999999999998,289.14,56.76,47.77,52.26
6,1981,42.0,0.19,286.2,58.87,47.18,53.03
7,1981,43.0,0.175,283.02,57.02,48.89,52.96
8,1981,44.0,0.154,279.71,52.32,48.55,50.44
9,1981,45.0,0.127,276.38,44.89,50.27,47.58
10,1981,46.0,0.10800000000000001,273.52,40.4,51.81,46.1
11,1981,47.0,0.098,271.25,40.49,52.99,46.74
12,1981,48.0,0.09,269.46,41.39,52.95,47.17
13,1981,49.0,0.083,268.42,42.16,47.75,44.96
14,1981,50.0,0.079,267.09,44.72,44.07,44.4
15,1981,51.0,0.075,266.33,45.48,41.7,43.59
16,1981,52.0,0.07,266.01,42.88,40.35,41.61
17,1982,1.0,0.067,266.69,41.66,37.5,39.58
18,1982,2.0,0.064,267.8,41.9,34.64,38.27
19,1982,3.0,0.061,268.21,40.71,33.8,37.26
20,1982,4.0,0.055,268.14,35.53,35.58,35.55
21,1982,5.0,0.048,268.13,30.39,37.23,33.81
22,1982,6.0,0.045,268.56,27.46,39.23,33.35
23,1982,7.0,0.045,269.52,24.81,40.23,32.52
24,1982,8.0,0.049,271.19,24.53,40.06,32.3
25,1982,9.0,0.052000000000000005,272.64,23.39,42.25,32.82
26,1982,10.0,0.059000000000000004,275.04,22.38,42.31,32.34
27,1982,11.0,0.075,277.91,25.94,40.3,33.12
28,1982,12.0,0.09300000000000001,281.51,28.22,38.25,33.23
29,1982,13.0,0.107,284.45,27.06,37.81,32.44
30,1982,14.0,0.12,286.54,25.56,39.95,32.76
31,1982,15.0,0.127,287.95,23.26,49.19,36.23
32,1982,16.0,0.145,289.21,20.79,64.14,42.47
33,1982,17.0,0.16899999999999998,290.19,19.37,77.76,48.57
34,1982,18.0,0.196,291.97,19.37,80.51,49.94
35,1982,19.0,0.225,294.18,20.37,77.06,48.71
36,1982,20.0,0.248,295.4,21.03,75.36,48.2
37,1982,21.0,0.267,295.99,22.19,76.65,49.42
38,1982,22.0,0.27899999999999997,296.11,23.37,81.15,52.26
39,1982,23.0,0.284,296.02,24.05,86.07,55.06
40,1982,24.0,0.29,296.37,26.65,86.57,56.61
41,1982,25.0,0.295,296.59,29.53,88.87,59.2
42,1982,26.0,0.29600000000000004,296.68,32.59,90.81,61.7
43,1982,27.0,0.295,296.9,34.88,91.5,63.19
44,1982,28.0,0.289,297.01,36.05,91.16,63.61
45,1982,29.0,0.292,297.53,41.37,87.21,64.29
46,1982,30.0,0.29600000000000004,298.25,46.55,80.87,63.71
47,1982,31.0,0.293,298.89,49.4,73.97,61.68
48,1982,32.0,0.289,299.52,52.73,65.46,59.09
49,1982,33.0,0.285,299.84,55.2,58.35,56.77
50,1982,34.0,0.27699999999999997,299.91,56.03,53.0,54.51
51,1982,35.0,0.266,299.78,56.21,46.4,51.31
52,1982,36.0,0.252,299.35,54.86,38.14,46.5
