,Year,Week,SMN,SMT,VCI,TCI,VHI
125,1984,5.0,0.027999999999999997,256.15,20.84,60.85,40.84
126,1984,6.0,0.026000000000000002,255.35,17.72,67.97,42.85
127,1984,7.0,0.027000000000000003,255.27,16.17,73.41,44.79
128,1984,8.0,0.027000000000000003,255.75,15.3,79.42,47.36
129,1984,9.0,0.027000000000000003,257.36,14.12,84.42,49.27
130,1984,10.0,0.028999999999999998,259.24,11.28,89.36,50.32
131,1984,11.0,0.036000000000000004,262.53,10.68,88.52,49.6
132,1984,12.0,0.049,267.36,10.62,85.15,47.88
133,1984,13.0,0.064,272.65,8.21,80.25,44.23
134,1984,14.0,0.087,278.55,7.98,71.99,39.98
135,1984,15.0,0.115,282.98,11.16,68.3,39.73
136,1984,16.0,0.147,286.19,14.16,64.98,39.57
137,1984,17.0,0.18600000000000003,289.08,17.92,58.36,38.14
138,1984,18.0,0.235,291.06,25.53,56.62,41.08
139,1984,19.0,0.285,292.11,32.03,59.03,45.53
140,1984,20.0,0.331,292.78,37.99,62.47,50.23
141,1984,21.0,0.369,293.12,42.15,66.39,54.27
142,1984,22.0,0.39299999999999996,292.63,41.8,75.37,58.58
143,1984,23.0,0.409,291.9,41.4,85.48,63.44
144,1984,24.0,0.426,291.76,45.76,90.53,68.14
145,1984,25.0,0.43700000000000006,291.88,50.41,92.94,71.68
146,1984,26.0,0.44,291.79,51.05,95.64,73.35
147,1984,27.0,0.43799999999999994,292.04,51.95,96.68,74.32
148,1984,28.0,0.43700000000000006,292.49,56.38,95.63,76.0
149,1984,29.0,0.43200000000000005,292.98,59.17,92.95,76.06
150,1984,30.0,0.42,293.33,56.9,90.16,73.53
151,1984,31.0,0.405,293.46,52.08,88.68,70.38
152,1984,32.0,0.39399999999999996,293.72,49.75,83.9,66.82
153,1984,33.0,0.382,293.46,47.93,82.7,65.31
154,1984,34.0,0.36700000000000005,293.05,45.58,81.48,63.53
155,1984,35.0,0.344,292.33,41.55,77.22,59.39
156,1984,36.0,0.319,291.38,38.74,69.61,54.17
157,1984,37.0,0.293,290.33,36.47,64.23,50.35
158,1984,38.0,0.266,288.49,31.3,68.36,49.83
159,1984,39.0,0.242,286.68,28.18,72.18,50.18
160,1984,40.0,0.226,285.28,28.77,70.88,49.83
161,1984,41.0,0.212,282.81,33.04,73.31,53.17
162,1984,42.0,0.196,280.68,38.32,70.09,54.2
163,1984,43.0,0.172,278.69,38.67,65.26,51.97
164,1984,44.0,0.14400000000000002,275.77,36.0,61.97,48.98
165,1984,45.0,0.12,270.27,33.01,73.88,53.45
166,1984,46.0,0.099,266.16,31.64,75.52,53.58
167,1984,47.0,0.086,263.09,35.67,76.66,56.16
168,1984,48.0,0.08,260.47,44.45,78.49,61.47
169,1984,49.0,0.07200000000000001,262.17,47.99,59.88,53.94
170,1985,9.0,0.023,265.64,11.62,56.18,33.9
171,1985,10.0,0.024,265.53,8.46,66.54,37.5
172,1985,11.0,0.031,267.94,7.89,67.15,37.52
173,1985,12.0,0.043,271.34,7.63,68.22,37.93
174,1985,13.0,0.063,276.26,7.85,62.87,35.36
175,1985,14.0,0.092,280.99,10.88,57.55,34.22
176,1985,15.0,0.126,284.82,16.38,55.88,36.13
177,1985,16.0,0.165,287.66,22.13,54.46,38.29
178,1985,17.0,0.209,289.82,27.82,52.89,40.35
179,1985,18.0,0.251,291.05,31.94,57.24,44.59
180,1985,19.0,0.29100000000000004,292.09,34.8,59.66,47.23
181,1985,20.0,0.327,293.17,36.13,59.15,47.64
182,1985,21.0,0.353,293.3,34.14,65.01,49.57
183,1985,22.0,0.37200000000000005,293.09,30.48,71.66,51.07
184,1985,23.0,0.38799999999999996,292.89,28.36,77.34,52.85
185,1985,24.0,0.397,292.51,27.7,84.57,56.14
186,1985,25.0,0.406,292.72,29.78,85.97,57.87
187,1985,26.0,0.41,293.12,31.6,84.02,57.81
188,1985,27.0,0.413,293.59,35.28,82.85,59.07
189,1985,28.0,0.414,294.29,42.05,78.65,60.35
190,1985,29.0,0.41700000000000004,295.12,49.77,70.8,60.28
191,1985,30.0,0.41600000000000004,295.89,54.64,61.76,58.2
192,1985,31.0,0.41200000000000003,296.74,56.36,50.34,53.35
193,1985,32.0,0.413,297.38,61.48,38.93,50.2
194,1985,33.0,0.408,297.67,64.37,29.8,47.09
195,1985,34.0,0.392,297.41,61.78,26.01,43.9
196,1985,35.0,0.373,296.68,59.33,24.74,42.03
197,1985,36.0,0.35,295.28,57.58,27.15,42.36
198,1985,37.0,0.32299999999999995,293.51,53.26,31.13,42.2
199,1985,38.0,0.29600000000000004,291.88,48.26,32.06,40.16
200,1985,39.0,0.27,290.05,43.95,33.69,38.82
201,1985,40.0,0.24100000000000002,287.98,37.79,37.77,37.78
202,1985,41.0,0.209,285.49,32.22,40.55,36.38
203,1985,42.0,0.179,282.76,29.54,46.6,38.07
204,1985,43.0,0.151,280.4,27.34,49.1,38.22
205,1985,44.0,0.128,277.78,26.33,44.75,35.54
206,1985,45.0,0.10400000000000001,274.49,22.79,44.95,33.87
207,1985,46.0,0.078,270.41,16.2,52.13,34.17
208,1985,47.0,0.054000000000000006,266.86,8.5,57.79,33.15
209,1985,48.0,0.04,263.2,5.67,65.26,35.47
210,1985,49.0,0.033,258.91,5.57,73.79,39.68
211,1985,50.0,0.027999999999999997,254.99,5.52,78.49,42.0
212,1985,51.0,0.025,252.0,6.35,79.21,42.78
213,1985,52.0,0.023,249.47,6.8,79.96,43.38
214,1986,1.0,0.022000000000000002,248.1,6.15,80.76,43.45
215,1986,2.0,0.022000000000000002,248.45,8.11,80.79,44.45
216,1986,3.0,0.02,250.35,10.22,76.55,43.39
217,1986,4.0,0.019,252.15,11.02,70.68,40.85
218,1986,5.0,0.018000000000000002,252.52,10.8,71.33,41.06
219,1986,6.0,0.017,253.44,9.7,73.19,41.45
220,1986,7.0,0.016,255.97,8.62,70.87,39.74
221,1986,8.0,0.018000000000000002,258.86,9.11,69.29,39.2
222,1986,9.0,0.021,261.35,10.34,70.95,40.64
223,1986,10.0,0.026000000000000002,263.94,9.76,72.9,41.33
224,1986,11.0,0.04,268.01,12.69,67.75,40.22
225,1986,12.0,0.06,273.36,16.26,60.87,38.56
226,1986,13.0,0.08800000000000001,279.31,20.68,49.36,35.02
227,1986,14.0,0.127,284.19,28.1,39.39,33.75
228,1986,15.0,0.16899999999999998,288.84,36.36,26.15,31.26
229,1986,16.0,0.21,292.02,41.9,18.78,30.34
230,1986,17.0,0.259,294.27,49.27,14.11,31.69
231,1986,18.0,0.314,295.91,58.77,12.17,35.47
232,1986,19.0,0.35700000000000004,297.3,63.05,11.33,37.19
233,1986,20.0,0.39299999999999996,298.78,65.99,8.71,37.35
234,1986,21.0,0.418,299.27,66.08,11.27,38.67
235,1986,22.0,0.436,299.28,64.62,16.21,40.41
236,1986,23.0,0.44299999999999995,299.39,61.16,19.49,40.33
237,1986,24.0,0.44299999999999995,299.11,56.11,24.17,40.14
238,1986,25.0,0.436,298.8,49.32,27.87,38.59
239,1986,26.0,0.42200000000000004,298.48,38.94,32.56,35.75
240,1986,27.0,0.402,297.97,28.51,40.97,34.74
241,1986,28.0,0.379,297.66,20.31,45.03,32.67
242,1986,29.0,0.359,297.55,15.42,45.26,30.34
243,1986,30.0,0.348,297.8,15.35,40.66,28.0
244,1986,31.0,0.34299999999999997,298.19,15.45,33.7,24.58
245,1986,32.0,0.337,297.95,15.69,32.69,24.19
246,1986,33.0,0.331,297.69,16.01,30.29,23.15
247,1986,34.0,0.321,297.13,16.73,30.25,23.49
248,1986,35.0,0.31,296.45,20.23,28.21,24.22
249,1986,36.0,0.29600000000000004,295.16,25.09,28.91,27.0
250,1986,37.0,0.28,293.26,29.25,34.15,31.7
251,1986,38.0,0.265,291.44,31.18,37.2,34.19
252,1986,39.0,0.247,289.59,31.29,39.45,35.37
253,1986,40.0,0.223,287.53,28.53,43.59,36.06
254,1986,41.0,0.19399999999999998,285.39,24.62,42.05,33.33
255,1986,42.0,0.168,283.47,23.93,38.81,31.37
256,1986,43.0,0.14,280.81,22.01,45.36,33.69
257,1986,44.0,0.113,277.35,18.46,48.37,33.41
258,1986,45.0,0.09,274.65,14.34,43.83,29.09
259,1986,46.0,0.069,272.38,10.53,40.76,25.65
260,1986,47.0,0.055999999999999994,269.66,11.26,43.06,27.16
261,1986,48.0,0.047,266.52,13.58,49.1,31.34
262,1986,49.0,0.040999999999999995,262.64,14.5,57.56,36.03
263,1986,50.0,0.038,259.1,17.58,62.36,39.97
264,1986,51.0,0.035,256.44,19.5,63.18,41.34
265,1986,52.0,0.033,254.1,20.86,64.63,42.74
266,1987,1.0,0.031,251.92,17.3,69.17,43.24
267,1987,2.0,0.027999999999999997,251.11,15.65,73.34,44.5
268,1987,3.0,0.027999999999999997,251.67,18.74,73.49,46.11
269,1987,4.0,0.025,252.26,17.49,71.38,44.43
270,1987,5.0,0.021,252.96,14.36,70.83,42.6
271,1987,6.0,0.02,254.41,12.86,70.9,41.88
272,1987,7.0,0.021,256.86,11.75,68.62,40.18
273,1987,8.0,0.023,259.09,12.81,68.96,40.88
274,1987,9.0,0.026000000000000002,260.65,13.82,73.67,43.74
275,1987,10.0,0.028999999999999998,262.06,11.55,79.76,45.66
276,1987,11.0,0.035,264.21,10.21,82.57,46.39
277,1987,12.0,0.044000000000000004,267.66,8.34,84.36,46.35
278,1987,13.0,0.059000000000000004,271.8,5.37,84.67,45.02
279,1987,14.0,0.078,276.76,3.76,82.89,43.33
280,1987,15.0,0.10099999999999999,280.98,4.36,83.2,43.78
281,1987,16.0,0.126,284.69,4.96,76.97,40.96
282,1987,17.0,0.154,287.96,4.38,67.8,36.09
283,1987,18.0,0.18,289.91,2.79,67.16,34.97
284,1987,19.0,0.215,290.77,3.26,71.3,37.28
285,1987,20.0,0.254,292.04,4.3,69.25,36.77
286,1987,21.0,0.293,293.15,6.33,66.56,36.44
287,1987,22.0,0.332,293.66,10.16,67.04,38.6
288,1987,23.0,0.36700000000000005,294.02,17.08,68.1,42.59
289,1987,24.0,0.401,294.84,30.0,64.26,47.13
290,1987,25.0,0.43,295.62,45.44,59.22,52.33
291,1987,26.0,0.449,296.18,57.02,55.39,56.2
292,1987,27.0,0.45299999999999996,296.75,62.12,52.99,57.56
293,1987,28.0,0.447,296.86,63.22,53.26,58.24
294,1987,29.0,0.429,296.84,57.52,53.1,55.31
295,1987,30.0,0.41100000000000003,296.7,51.26,53.13,52.2
296,1987,31.0,0.39399999999999996,295.81,45.18,61.75,53.47
297,1987,32.0,0.386,295.0,45.3,68.81,57.05
298,1987,33.0,0.382,294.28,48.18,73.12,60.65
299,1987,34.0,0.377,293.73,51.77,73.45,62.61
300,1987,35.0,0.36700000000000005,293.11,55.98,68.33,62.15
301,1987,36.0,0.359,292.35,62.81,59.47,61.14
302,1987,37.0,0.34700000000000003,291.39,67.31,53.39,60.35
303,1987,38.0,0.324,289.81,64.14,54.38,59.26
304,1987,39.0,0.295,288.29,57.97,54.08,56.02
305,1987,40.0,0.265,286.75,51.19,53.22,52.21
306,1987,41.0,0.23199999999999998,284.42,44.94,54.17,49.56
307,1987,42.0,0.193,281.68,37.83,59.25,48.54
308,1987,43.0,0.154,278.11,29.4,71.07,50.24
309,1987,44.0,0.12,274.43,22.27,73.92,48.09
310,1987,45.0,0.09,270.96,13.86,69.72,41.79
311,1987,46.0,0.067,268.12,8.57,65.54,37.06
312,1987,47.0,0.052000000000000005,266.34,6.87,60.68,33.77
313,1987,48.0,0.04,265.65,6.72,53.32,30.02
314,1987,49.0,0.036000000000000004,265.38,8.88,44.74,26.81
315,1987,50.0,0.032,265.42,11.47,35.2,23.34
316,1987,51.0,0.028999999999999998,264.9,13.18,28.94,21.06
317,1987,52.0,0.03,264.66,17.2,25.16,21.18
318,1988,1.0,0.034,264.99,22.05,23.11,22.58
319,1988,2.0,0.037000000000000005,264.4,26.26,27.62,26.94
320,1988,3.0,0.04,263.63,31.34,32.52,31.93
321,1988,4.0,0.042,262.26,34.15,38.48,36.31
322,1988,5.0,0.044000000000000004,261.22,34.35,44.74,39.55
323,1988,6.0,0.044000000000000004,260.58,31.62,51.65,41.63
324,1988,7.0,0.044000000000000004,259.46,28.27,59.98,44.13
325,1988,8.0,0.045,259.04,26.9,68.22,47.56
326,1988,9.0,0.045,259.68,24.8,75.52,50.16
327,1988,10.0,0.046,261.52,20.98,79.85,50.42
328,1988,11.0,0.053,264.43,19.94,79.65,49.79
329,1988,12.0,0.059000000000000004,268.21,15.89,79.9,47.9
330,1988,13.0,0.066,272.71,9.25,78.04,43.64
331,1988,14.0,0.08199999999999999,277.45,6.16,76.46,41.31
332,1988,15.0,0.105,280.76,7.19,81.37,44.28
333,1988,16.0,0.133,283.25,8.96,84.21,46.59
334,1988,17.0,0.16399999999999998,284.95,9.69,87.82,48.76
335,1988,18.0,0.19699999999999998,286.7,10.95,89.69,50.32
336,1988,19.0,0.23399999999999999,288.61,12.31,86.61,49.46
337,1988,20.0,0.272,290.1,13.88,83.82,48.85
338,1988,21.0,0.306,290.83,15.02,84.56,49.79
339,1988,22.0,0.33299999999999996,291.21,14.49,85.72,50.1
340,1988,23.0,0.36,291.76,16.68,85.36,51.02
341,1988,24.0,0.39,292.74,25.44,81.54,53.49
342,1988,25.0,0.406,293.26,31.29,80.19,55.74
343,1988,26.0,0.418,294.03,37.04,75.26,56.15
344,1988,27.0,0.431,294.99,47.43,69.76,58.6
345,1988,28.0,0.441,295.64,59.23,65.56,62.39
346,1988,29.0,0.442,296.12,65.39,60.69,63.04
347,1988,30.0,0.434,296.21,65.23,58.8,62.01
348,1988,31.0,0.42,296.09,60.86,58.7,59.78
349,1988,32.0,0.40700000000000003,296.21,58.09,54.26,56.18
350,1988,33.0,0.389,295.93,52.5,52.55,52.53
351,1988,34.0,0.361,294.74,41.62,60.63,51.13
352,1988,35.0,0.331,293.5,33.6,63.46,48.53
353,1988,36.0,0.304,292.18,30.53,60.95,45.74
354,1988,37.0,0.27899999999999997,290.87,29.24,58.44,43.84
355,1988,38.0,0.254,289.43,25.83,58.11,41.97
356,1988,39.0,0.23800000000000002,288.11,26.34,55.74,41.04
357,1988,40.0,0.22899999999999998,286.92,31.31,50.87,41.09
358,1988,41.0,0.218,283.93,36.77,60.13,48.45
359,1988,42.0,0.198,281.58,39.77,60.32,50.04
360,1988,43.0,0.174,278.45,39.9,67.8,53.85
361,1988,44.0,0.14800000000000002,275.46,37.99,65.09,51.54
362,1988,45.0,0.122,272.79,33.56,57.21,45.38
363,1988,46.0,0.09699999999999999,269.98,28.79,54.92,41.86
364,1988,47.0,0.073,266.94,23.56,57.44,40.5
365,1988,48.0,0.059000000000000004,264.59,23.36,58.33,40.85
366,1988,49.0,0.051,262.94,24.03,55.55,39.79
367,1988,50.0,0.040999999999999995,262.37,20.81,47.97,34.39
368,1988,51.0,0.038,262.94,23.99,36.68,30.34
369,1988,52.0,0.039,263.97,27.73,27.79,27.76
370,1989,1.0,0.037000000000000005,265.12,25.08,22.84,23.96
371,1989,2.0,0.038,266.58,26.85,20.46,23.65
372,1989,3.0,0.039,268.36,30.44,16.81,23.63
373,1989,4.0,0.043,270.36,34.72,12.58,23.65
374,1989,5.0,0.051,272.43,39.55,10.51,25.03
375,1989,6.0,0.061,274.24,44.02,10.59,27.31
376,1989,7.0,0.07200000000000001,275.96,47.77,9.74,28.75
377,1989,8.0,0.083,278.07,51.08,8.09,29.59
378,1989,9.0,0.092,279.9,52.14,8.76,30.45
379,1989,10.0,0.10400000000000001,281.4,52.98,10.92,31.95
380,1989,11.0,0.11900000000000001,283.17,54.98,9.31,32.15
381,1989,12.0,0.141,285.18,58.77,12.32,35.54
382,1989,13.0,0.16699999999999998,287.09,61.23,12.9,37.07
383,1989,14.0,0.19399999999999998,288.86,61.41,12.27,36.84
384,1989,15.0,0.223,290.46,61.87,15.12,38.5
385,1989,16.0,0.257,291.96,62.84,19.77,41.3
386,1989,17.0,0.295,292.94,64.46,25.65,45.05
387,1989,18.0,0.33299999999999996,293.69,66.82,32.67,49.74
388,1989,19.0,0.365,294.11,66.41,40.66,53.53
389,1989,20.0,0.389,294.13,64.48,50.24,57.36
390,1989,21.0,0.406,294.34,60.16,55.4,57.78
391,1989,22.0,0.41,293.95,51.25,63.81,57.53
392,1989,23.0,0.41100000000000003,293.6,42.72,70.97,56.85
393,1989,24.0,0.415,293.84,39.42,72.53,55.97
394,1989,25.0,0.418,294.03,38.4,73.57,55.98
395,1989,26.0,0.426,294.51,42.28,70.87,56.57
396,1989,27.0,0.423,294.99,42.71,69.78,56.25
397,1989,28.0,0.408,295.4,38.86,68.03,53.44
398,1989,29.0,0.38799999999999996,295.47,32.96,67.71,50.33
399,1989,30.0,0.371,295.32,28.55,68.75,48.65
400,1989,31.0,0.364,295.61,27.83,64.41,46.12
401,1989,32.0,0.35600000000000004,295.84,27.05,58.93,42.99
402,1989,33.0,0.34600000000000003,295.32,25.79,60.35,43.07
403,1989,34.0,0.33899999999999997,294.68,28.36,61.51,44.94
404,1989,35.0,0.331,293.75,34.07,60.44,47.26
405,1989,36.0,0.319,292.7,39.31,55.1,47.2
406,1989,37.0,0.303,291.8,42.47,48.58,45.52
407,1989,38.0,0.287,290.46,44.17,46.96,45.57
408,1989,39.0,0.281,289.44,50.39,40.62,45.51
409,1989,40.0,0.267,288.17,52.57,35.33,43.95
410,1989,41.0,0.243,286.47,51.09,28.21,39.65
411,1989,42.0,0.22,284.56,52.75,25.97,39.36
412,1989,43.0,0.203,282.5,57.36,28.89,43.12
413,1989,44.0,0.183,280.66,59.82,19.24,39.53
414,1989,45.0,0.154,278.8,54.66,14.32,34.49
415,1989,46.0,0.12300000000000001,275.64,46.88,21.65,34.27
416,1989,47.0,0.10300000000000001,272.87,46.61,25.77,36.19
417,1989,48.0,0.08900000000000001,270.86,49.4,27.45,38.43
418,1989,49.0,0.08,269.51,54.29,25.93,40.11
419,1989,50.0,0.07,267.67,54.63,25.91,40.27
420,1989,51.0,0.066,267.22,58.21,19.86,39.03
421,1989,52.0,0.071,268.29,67.6,11.91,39.76
422,1990,1.0,0.076,269.43,71.31,7.73,39.52
423,1990,2.0,0.08199999999999999,270.84,74.87,5.8,40.34
424,1990,3.0,0.086,272.0,77.99,4.29,41.14
425,1990,4.0,0.09300000000000001,273.5,80.18,2.19,41.18
426,1990,5.0,0.102,275.52,81.9,0.62,41.26
427,1990,6.0,0.11199999999999999,277.59,82.16,0.14,41.15
428,1990,7.0,0.124,279.02,84.09,0.07,42.08
429,1990,8.0,0.13699999999999998,280.5,85.78,0.11,42.95
430,1990,9.0,0.151,282.38,86.38,0.25,43.31
431,1990,10.0,0.168,284.42,88.24,0.2,44.22
432,1990,11.0,0.183,285.36,88.88,0.71,44.8
433,1990,12.0,0.2,288.08,89.42,0.44,44.93
434,1990,13.0,0.212,289.63,84.42,1.03,42.73
435,1990,14.0,0.22399999999999998,290.06,76.43,5.05,40.74
436,1990,15.0,0.23800000000000002,289.87,69.04,19.0,44.02
437,1990,16.0,0.26,289.51,63.98,39.05,51.52
438,1990,17.0,0.294,289.99,64.2,50.72,57.46
439,1990,18.0,0.33799999999999997,290.97,68.7,57.5,63.1
440,1990,19.0,0.373,291.92,69.64,60.65,65.15
441,1990,20.0,0.4,292.49,69.19,65.04,67.11
442,1990,21.0,0.41600000000000004,292.57,64.81,71.33,68.07
443,1990,22.0,0.423,292.68,57.76,75.13,66.44
444,1990,23.0,0.42700000000000005,292.94,51.48,76.84,64.16
445,1990,24.0,0.433,293.51,49.83,75.47,62.65
446,1990,25.0,0.43700000000000006,294.61,49.6,67.94,58.77
447,1990,26.0,0.433,295.25,46.51,63.55,55.03
448,1990,27.0,0.426,295.51,43.89,64.5,54.2
449,1990,28.0,0.41700000000000004,295.62,44.23,65.31,54.77
450,1990,29.0,0.405,295.75,42.73,64.27,53.5
451,1990,30.0,0.39,295.96,39.45,61.2,50.33
452,1990,31.0,0.377,296.18,35.58,57.1,46.34
453,1990,32.0,0.368,296.47,34.65,50.61,42.63
454,1990,33.0,0.359,296.27,34.18,47.88,41.03
455,1990,34.0,0.34700000000000003,295.58,33.72,49.8,41.76
456,1990,35.0,0.32899999999999996,294.55,32.66,50.99,41.82
